file_accession	tier	file_set	donors	days	donor_days	content_type	file_format	size_bytes	md5sum	download_url	s3_uri
IGVFFI3689YXUC	processed	IGVFDS5076PIWR	C29	0	C29:0	alignments	bam	5023225992	585a5bdaffa453905c37a3ba271e2f20	https://api.data.igvf.org/alignment-files/IGVFFI3689YXUC/@@download/IGVFFI3689YXUC.bam	s3://igvf-public/2026/02/03/95c2640c-b5cc-452e-81e7-9f6be4b87db2/IGVFFI3689YXUC.bam
IGVFFI8355YEKZ	processed	IGVFDS5076PIWR	C29	0	C29:0	alignments	bam	39540574738	da059bed4077fd0b6f96d0aa0eb5fcec	https://api.data.igvf.org/alignment-files/IGVFFI8355YEKZ/@@download/IGVFFI8355YEKZ.bam	s3://igvf-public/2026/01/28/5d83af60-a6c8-4e09-9f6f-67118651d09a/IGVFFI8355YEKZ.bam
IGVFFI9133AYQQ	processed	IGVFDS5076PIWR	C29	0	C29:0	cell by bin methylation count matrix	h5ad	69745136	2bbd191f961d61335d90fc9113516edf	https://api.data.igvf.org/matrix-files/IGVFFI9133AYQQ/@@download/IGVFFI9133AYQQ.h5ad	s3://igvf-public/2026/01/28/8d2130ad-612f-412b-8055-72a1ff2b308f/IGVFFI9133AYQQ.h5ad
IGVFFI5191EJCX	processed	IGVFDS5076PIWR	C29	0	C29:0	cell by gene matrix	h5ad	43564360	8e828e1c05c7ff476c58134ac66a9d01	https://api.data.igvf.org/matrix-files/IGVFFI5191EJCX/@@download/IGVFFI5191EJCX.h5ad	s3://igvf-public/2026/01/28/b15d0d2e-73d1-4a28-8563-0400765b474e/IGVFFI5191EJCX.h5ad
IGVFFI9702HFXQ	processed	IGVFDS5076PIWR	C29	0	C29:0	cell by position methylation count matrix	h5ad	8999829192	fe498572defa297ea8d6527d72930c67	https://api.data.igvf.org/matrix-files/IGVFFI9702HFXQ/@@download/IGVFFI9702HFXQ.h5ad	s3://igvf-public/2026/02/17/3224ea0f-d55c-4c18-a337-80c5f8d471e9/IGVFFI9702HFXQ.h5ad
IGVFFI4972AOAZ	processed	IGVFDS5076PIWR	C29	0	C29:0	methylation counts	tsv	147712600	22992f14bb8c14e2836bfb8197c92bb7	https://api.data.igvf.org/tabular-files/IGVFFI4972AOAZ/@@download/IGVFFI4972AOAZ.tsv.gz	s3://igvf-public/2026/01/28/1df2758c-c777-458d-87ee-e65acceb5321/IGVFFI4972AOAZ.tsv.gz
IGVFFI8024ZQKH	processed	IGVFDS5076PIWR	C29	0	C29:0	per-cell quality report	tsv	697404	69d6a5f903d32c8b8b7a59d979dc61ff	https://api.data.igvf.org/tabular-files/IGVFFI8024ZQKH/@@download/IGVFFI8024ZQKH.tsv.gz	s3://igvf-public/2026/07/31/b45884c8-03db-46e4-95d1-572ecdb4f8c6/IGVFFI8024ZQKH.tsv.gz
IGVFFI2661ULFD	processed	IGVFDS8836DLQV	C29	12	C29:12	alignments	bam	6145820392	c5080206a898d4ffa8f9a9321a6f0c9d	https://api.data.igvf.org/alignment-files/IGVFFI2661ULFD/@@download/IGVFFI2661ULFD.bam	s3://igvf-public/2026/02/03/0b30b5fe-2ecb-4125-b9d8-581392043c37/IGVFFI2661ULFD.bam
IGVFFI5178FZXL	processed	IGVFDS8836DLQV	C29	12	C29:12	alignments	bam	43659357771	3b05c210f5046a1b2e7e8a2741d851ee	https://api.data.igvf.org/alignment-files/IGVFFI5178FZXL/@@download/IGVFFI5178FZXL.bam	s3://igvf-public/2026/01/28/926642d3-f312-4129-965c-e3cedddb8f33/IGVFFI5178FZXL.bam
IGVFFI7181BQAE	processed	IGVFDS8836DLQV	C29	12	C29:12	cell by bin methylation count matrix	h5ad	62494560	9fa9efef66f6b3df8131089038a5a241	https://api.data.igvf.org/matrix-files/IGVFFI7181BQAE/@@download/IGVFFI7181BQAE.h5ad	s3://igvf-public/2026/01/28/cf9c6c07-883c-458a-a690-5ee694b92a23/IGVFFI7181BQAE.h5ad
IGVFFI3986ETKZ	processed	IGVFDS8836DLQV	C29	12	C29:12	cell by gene matrix	h5ad	42609736	5f87f23cd735156310134c979f5acd9c	https://api.data.igvf.org/matrix-files/IGVFFI3986ETKZ/@@download/IGVFFI3986ETKZ.h5ad	s3://igvf-public/2026/01/28/da366d57-d4f5-482c-aec5-e3d794eb7c13/IGVFFI3986ETKZ.h5ad
IGVFFI4994MYKE	processed	IGVFDS8836DLQV	C29	12	C29:12	cell by position methylation count matrix	h5ad	10152334872	bfbf1a4f2c06fc9b642bb3d95426c4cc	https://api.data.igvf.org/matrix-files/IGVFFI4994MYKE/@@download/IGVFFI4994MYKE.h5ad	s3://igvf-public/2026/02/17/aa674e67-5507-4325-a496-c29aa84e2423/IGVFFI4994MYKE.h5ad
IGVFFI5692YDAG	processed	IGVFDS8836DLQV	C29	12	C29:12	methylation counts	tsv	150342368	03b46cf0fb146900f0cfbc150f10891b	https://api.data.igvf.org/tabular-files/IGVFFI5692YDAG/@@download/IGVFFI5692YDAG.tsv.gz	s3://igvf-public/2026/01/28/88ee43b9-8319-4ed8-8d4b-35dd19de81ea/IGVFFI5692YDAG.tsv.gz
IGVFFI3365YUAW	processed	IGVFDS8836DLQV	C29	12	C29:12	per-cell quality report	tsv	767566	32bbd0b1d9f04906bd89888d819db3df	https://api.data.igvf.org/tabular-files/IGVFFI3365YUAW/@@download/IGVFFI3365YUAW.tsv.gz	s3://igvf-public/2026/07/31/454139c9-635b-4a56-92f2-c0d55520a1cd/IGVFFI3365YUAW.tsv.gz
IGVFFI3692UNWC	processed	IGVFDS9484BLBL	C29	14	C29:14	alignments	bam	40526657844	d910f7ba02be3388f70c1b59cf9aaaf5	https://api.data.igvf.org/alignment-files/IGVFFI3692UNWC/@@download/IGVFFI3692UNWC.bam	s3://igvf-public/2026/01/28/639dc94e-6c1f-436d-887e-1ae35645d29c/IGVFFI3692UNWC.bam
IGVFFI5696NKHC	processed	IGVFDS9484BLBL	C29	14	C29:14	alignments	bam	1619582589	5aa1544d283b749774e3d70399fd9401	https://api.data.igvf.org/alignment-files/IGVFFI5696NKHC/@@download/IGVFFI5696NKHC.bam	s3://igvf-public/2026/02/03/eb7c8266-bad0-459a-b7a2-0e214072f0b3/IGVFFI5696NKHC.bam
IGVFFI8012HWPD	processed	IGVFDS9484BLBL	C29	14	C29:14	cell by bin methylation count matrix	h5ad	13912256	dec7a8d8ed7b74414203528ccb7f8bad	https://api.data.igvf.org/matrix-files/IGVFFI8012HWPD/@@download/IGVFFI8012HWPD.h5ad	s3://igvf-public/2026/01/28/033ec46f-6ced-44b0-9093-85752a660879/IGVFFI8012HWPD.h5ad
IGVFFI8374SUVQ	processed	IGVFDS9484BLBL	C29	14	C29:14	cell by gene matrix	h5ad	12854992	af15f513ea4cea4654beda18a04635b9	https://api.data.igvf.org/matrix-files/IGVFFI8374SUVQ/@@download/IGVFFI8374SUVQ.h5ad	s3://igvf-public/2026/01/28/588e8971-9fd0-434a-b262-29d7de65c480/IGVFFI8374SUVQ.h5ad
IGVFFI9093VHWC	processed	IGVFDS9484BLBL	C29	14	C29:14	cell by position methylation count matrix	h5ad	9522883160	edc24b7a4d5c723343a9e4baf9f42828	https://api.data.igvf.org/matrix-files/IGVFFI9093VHWC/@@download/IGVFFI9093VHWC.h5ad	s3://igvf-public/2026/02/17/a9cf39a6-cf0f-4015-aec4-1879ce892233/IGVFFI9093VHWC.h5ad
IGVFFI1278KEDL	processed	IGVFDS9484BLBL	C29	14	C29:14	methylation counts	tsv	149143151	552f12be5d18ab3f2e3b4251edfce3a4	https://api.data.igvf.org/tabular-files/IGVFFI1278KEDL/@@download/IGVFFI1278KEDL.tsv.gz	s3://igvf-public/2026/01/28/0d3a0d15-0fa8-49b2-a213-977892311cc1/IGVFFI1278KEDL.tsv.gz
IGVFFI6000XMAE	processed	IGVFDS9484BLBL	C29	14	C29:14	per-cell quality report	tsv	729469	933ff0910a9831a968acb32319812f26	https://api.data.igvf.org/tabular-files/IGVFFI6000XMAE/@@download/IGVFFI6000XMAE.tsv.gz	s3://igvf-public/2026/07/31/74bb59f2-7df8-4a5d-9472-d916869c4a4e/IGVFFI6000XMAE.tsv.gz
IGVFFI1723GBGF	processed	IGVFDS4203PZOT	C29	16	C29:16	alignments	bam	8661765664	1a83d30b04c8fce384c3ee613f46cef5	https://api.data.igvf.org/alignment-files/IGVFFI1723GBGF/@@download/IGVFFI1723GBGF.bam	s3://igvf-public/2026/02/03/2de366fa-d487-4e1a-8458-d646bd1a88f8/IGVFFI1723GBGF.bam
IGVFFI5165XXQI	processed	IGVFDS4203PZOT	C29	16	C29:16	alignments	bam	47505264835	f35d2c8d05443f3074a96345ca72f32e	https://api.data.igvf.org/alignment-files/IGVFFI5165XXQI/@@download/IGVFFI5165XXQI.bam	s3://igvf-public/2026/01/28/8f51b9a2-c081-45c3-9836-78f3d0c83146/IGVFFI5165XXQI.bam
IGVFFI0881TXSM	processed	IGVFDS4203PZOT	C29	16	C29:16	cell by bin methylation count matrix	h5ad	55246032	f0bdeb7c189b025a36317860cb75caa7	https://api.data.igvf.org/matrix-files/IGVFFI0881TXSM/@@download/IGVFFI0881TXSM.h5ad	s3://igvf-public/2026/01/28/295ce86c-d35a-4c39-9726-66109013520f/IGVFFI0881TXSM.h5ad
IGVFFI7553XHSV	processed	IGVFDS4203PZOT	C29	16	C29:16	cell by gene matrix	h5ad	41877792	351ddfeaf76c4ce6e84bf2aee79ba6e8	https://api.data.igvf.org/matrix-files/IGVFFI7553XHSV/@@download/IGVFFI7553XHSV.h5ad	s3://igvf-public/2026/01/28/7b742a84-3197-4676-b27c-a24c84657620/IGVFFI7553XHSV.h5ad
IGVFFI3491ZSGW	processed	IGVFDS4203PZOT	C29	16	C29:16	cell by position methylation count matrix	h5ad	11212477952	d0ed78de516dbc57d63544870bf19b1b	https://api.data.igvf.org/matrix-files/IGVFFI3491ZSGW/@@download/IGVFFI3491ZSGW.h5ad	s3://igvf-public/2026/02/17/68a9eef3-840d-4b76-b9c6-db4ee2151c34/IGVFFI3491ZSGW.h5ad
IGVFFI6076AJNN	processed	IGVFDS4203PZOT	C29	16	C29:16	methylation counts	tsv	151859491	a7a8869deb4e2cfeb8f2d83cd379baea	https://api.data.igvf.org/tabular-files/IGVFFI6076AJNN/@@download/IGVFFI6076AJNN.tsv.gz	s3://igvf-public/2026/01/28/ad2684d2-ca70-47ba-b9d5-70c3353729a5/IGVFFI6076AJNN.tsv.gz
IGVFFI8493GEQR	processed	IGVFDS4203PZOT	C29	16	C29:16	per-cell quality report	tsv	735952	fc80b1971c207cffc607f9dfceda30b5	https://api.data.igvf.org/tabular-files/IGVFFI8493GEQR/@@download/IGVFFI8493GEQR.tsv.gz	s3://igvf-public/2026/07/31/104cbb15-bb0d-4cdb-bb92-9ff288967089/IGVFFI8493GEQR.tsv.gz
IGVFFI4100QOBT	processed	IGVFDS5336OSRG	C29	18	C29:18	alignments	bam	6433998850	a7c57678d0903c728d5b439e5f722139	https://api.data.igvf.org/alignment-files/IGVFFI4100QOBT/@@download/IGVFFI4100QOBT.bam	s3://igvf-public/2026/02/03/deb5c727-9a31-4008-8b38-cf0a08650106/IGVFFI4100QOBT.bam
IGVFFI8002HDXA	processed	IGVFDS5336OSRG	C29	18	C29:18	alignments	bam	51094376296	b28c2481a6f1137c4fb56a7f754f5c86	https://api.data.igvf.org/alignment-files/IGVFFI8002HDXA/@@download/IGVFFI8002HDXA.bam	s3://igvf-public/2026/01/28/c833795b-0e05-4a1a-9eba-9e45b208001f/IGVFFI8002HDXA.bam
IGVFFI4164SYTP	processed	IGVFDS5336OSRG	C29	18	C29:18	cell by bin methylation count matrix	h5ad	57317040	ee0d78edc318d51ef9ca4234e5a077fa	https://api.data.igvf.org/matrix-files/IGVFFI4164SYTP/@@download/IGVFFI4164SYTP.h5ad	s3://igvf-public/2026/01/28/f08dbffa-f8f4-4af9-a3b6-c7aae397a82b/IGVFFI4164SYTP.h5ad
IGVFFI0471NXWI	processed	IGVFDS5336OSRG	C29	18	C29:18	cell by gene matrix	h5ad	41236352	323e1f90ab51341af44e87284717dba9	https://api.data.igvf.org/matrix-files/IGVFFI0471NXWI/@@download/IGVFFI0471NXWI.h5ad	s3://igvf-public/2026/01/28/3f01c3f0-47e7-48e4-9d9b-fb3df6a7b999/IGVFFI0471NXWI.h5ad
IGVFFI3171MPIX	processed	IGVFDS5336OSRG	C29	18	C29:18	cell by position methylation count matrix	h5ad	12279666176	4b92bc946992c6b7ba0821a79bf13f63	https://api.data.igvf.org/matrix-files/IGVFFI3171MPIX/@@download/IGVFFI3171MPIX.h5ad	s3://igvf-public/2026/02/17/a7bd14e6-b8f7-4d48-875a-c4a0a827fd33/IGVFFI3171MPIX.h5ad
IGVFFI6287DYDB	processed	IGVFDS5336OSRG	C29	18	C29:18	methylation counts	tsv	153680007	6e43bcf607b2b85a98b2282ecd43574c	https://api.data.igvf.org/tabular-files/IGVFFI6287DYDB/@@download/IGVFFI6287DYDB.tsv.gz	s3://igvf-public/2026/01/28/5f18002e-c075-4364-85bd-0713d1e58fec/IGVFFI6287DYDB.tsv.gz
IGVFFI0251VHWB	processed	IGVFDS5336OSRG	C29	18	C29:18	per-cell quality report	tsv	807549	31cc21e08c721dc207599c338e1e201a	https://api.data.igvf.org/tabular-files/IGVFFI0251VHWB/@@download/IGVFFI0251VHWB.tsv.gz	s3://igvf-public/2026/07/31/79587712-a7ed-408e-a54c-234450d0b1e4/IGVFFI0251VHWB.tsv.gz
IGVFFI5102VJJW	processed	IGVFDS5629RAMC	C29	1	C29:1	alignments	bam	5076374294	92a386bed10a6f72c178becf38ae774a	https://api.data.igvf.org/alignment-files/IGVFFI5102VJJW/@@download/IGVFFI5102VJJW.bam	s3://igvf-public/2026/02/03/f82f41a7-986d-48eb-8b47-8e8b77d84c38/IGVFFI5102VJJW.bam
IGVFFI8289AAEW	processed	IGVFDS5629RAMC	C29	1	C29:1	alignments	bam	42700455720	801e9562246cdbe451c6b216683fb6d0	https://api.data.igvf.org/alignment-files/IGVFFI8289AAEW/@@download/IGVFFI8289AAEW.bam	s3://igvf-public/2026/01/28/f005ca42-bc9e-4807-a10b-8c40b6e1e0c1/IGVFFI8289AAEW.bam
IGVFFI6692XVBC	processed	IGVFDS5629RAMC	C29	1	C29:1	cell by bin methylation count matrix	h5ad	79179744	f60b05f120703627e57bcdc749ddb47f	https://api.data.igvf.org/matrix-files/IGVFFI6692XVBC/@@download/IGVFFI6692XVBC.h5ad	s3://igvf-public/2026/01/28/08cc3ab3-7680-40cc-aaea-3d9b9be02c2c/IGVFFI6692XVBC.h5ad
IGVFFI8020VXSS	processed	IGVFDS5629RAMC	C29	1	C29:1	cell by gene matrix	h5ad	47946852	efdac50223931b0c99edf62b4c109526	https://api.data.igvf.org/matrix-files/IGVFFI8020VXSS/@@download/IGVFFI8020VXSS.h5ad	s3://igvf-public/2026/01/28/40d502d6-e27b-48ae-8305-e697422c0651/IGVFFI8020VXSS.h5ad
IGVFFI7125AWDK	processed	IGVFDS5629RAMC	C29	1	C29:1	cell by position methylation count matrix	h5ad	9996621336	40bb6f4c5bcb472c069888654eb78ad0	https://api.data.igvf.org/matrix-files/IGVFFI7125AWDK/@@download/IGVFFI7125AWDK.h5ad	s3://igvf-public/2026/02/17/fec1bd0c-76ae-4555-a1ec-b601e7264dd2/IGVFFI7125AWDK.h5ad
IGVFFI1874AAKO	processed	IGVFDS5629RAMC	C29	1	C29:1	methylation counts	tsv	149991711	cba4087aeb0e1835e6399835a48fe34e	https://api.data.igvf.org/tabular-files/IGVFFI1874AAKO/@@download/IGVFFI1874AAKO.tsv.gz	s3://igvf-public/2026/01/28/f85767fd-7ce5-4f81-8746-d756ce1a5df5/IGVFFI1874AAKO.tsv.gz
IGVFFI1629DTYF	processed	IGVFDS5629RAMC	C29	1	C29:1	per-cell quality report	tsv	780666	e476d8f4253eba1d90bf5fb26f3eb444	https://api.data.igvf.org/tabular-files/IGVFFI1629DTYF/@@download/IGVFFI1629DTYF.tsv.gz	s3://igvf-public/2026/07/31/8a4f767d-4900-466f-b0d1-b9104c35fa53/IGVFFI1629DTYF.tsv.gz
IGVFFI5026KXBB	processed	IGVFDS5790CRPV	C29	3	C29:3	alignments	bam	4865546155	997d0a64dd6aed958d15c67dda5b18f9	https://api.data.igvf.org/alignment-files/IGVFFI5026KXBB/@@download/IGVFFI5026KXBB.bam	s3://igvf-public/2026/02/03/ecc99ee2-9229-442f-aec3-46cc4cefa36f/IGVFFI5026KXBB.bam
IGVFFI8423MGFS	processed	IGVFDS5790CRPV	C29	3	C29:3	alignments	bam	50368264921	47b84348f26961bacf687c25a9bed164	https://api.data.igvf.org/alignment-files/IGVFFI8423MGFS/@@download/IGVFFI8423MGFS.bam	s3://igvf-public/2026/01/28/28d04ea7-cec5-4e0c-99d8-40e75e5b7ebf/IGVFFI8423MGFS.bam
IGVFFI2621QIQV	processed	IGVFDS5790CRPV	C29	3	C29:3	cell by bin methylation count matrix	h5ad	75843104	02568bbbec054babd7c42d99a4d6e6f6	https://api.data.igvf.org/matrix-files/IGVFFI2621QIQV/@@download/IGVFFI2621QIQV.h5ad	s3://igvf-public/2026/01/28/6d0d9456-85a7-4d4a-b470-357649f5a644/IGVFFI2621QIQV.h5ad
IGVFFI3554KENJ	processed	IGVFDS5790CRPV	C29	3	C29:3	cell by gene matrix	h5ad	47522140	b53a98db69245af0b1b8ff74edb568fd	https://api.data.igvf.org/matrix-files/IGVFFI3554KENJ/@@download/IGVFFI3554KENJ.h5ad	s3://igvf-public/2026/01/28/83cbbb14-5e81-4beb-aeaa-6b1a72ac3e43/IGVFFI3554KENJ.h5ad
IGVFFI7422SJLM	processed	IGVFDS5790CRPV	C29	3	C29:3	cell by position methylation count matrix	h5ad	11888219648	7e1840cd2cdf1d54148722f279a18d3a	https://api.data.igvf.org/matrix-files/IGVFFI7422SJLM/@@download/IGVFFI7422SJLM.h5ad	s3://igvf-public/2026/02/17/ff86029d-2714-42da-bf17-ff47e57247b6/IGVFFI7422SJLM.h5ad
IGVFFI9904TNHZ	processed	IGVFDS5790CRPV	C29	3	C29:3	methylation counts	tsv	153371338	3dcd7e510dd02e7fc911f5611236b8c4	https://api.data.igvf.org/tabular-files/IGVFFI9904TNHZ/@@download/IGVFFI9904TNHZ.tsv.gz	s3://igvf-public/2026/01/28/db09279a-7d8e-4a2c-9c94-780201e48c90/IGVFFI9904TNHZ.tsv.gz
IGVFFI4964VMOZ	processed	IGVFDS5790CRPV	C29	3	C29:3	per-cell quality report	tsv	787143	f7b0ae60b9162b266a09625b1a108077	https://api.data.igvf.org/tabular-files/IGVFFI4964VMOZ/@@download/IGVFFI4964VMOZ.tsv.gz	s3://igvf-public/2026/07/31/f68dcd9d-0080-4c8a-bd21-3c330d89430b/IGVFFI4964VMOZ.tsv.gz
IGVFFI8416CQCR	processed	IGVFDS5697ZEJD	C29	5	C29:5	alignments	bam	40423958691	d29860d7dc3b384ecd0dedd97b4e1ae9	https://api.data.igvf.org/alignment-files/IGVFFI8416CQCR/@@download/IGVFFI8416CQCR.bam	s3://igvf-public/2026/01/28/aff5757e-778d-41dd-89d5-a09e1a01e6a2/IGVFFI8416CQCR.bam
IGVFFI9752LXNW	processed	IGVFDS5697ZEJD	C29	5	C29:5	alignments	bam	5932105643	2466762f399e1631edc4102f4c9dd4e7	https://api.data.igvf.org/alignment-files/IGVFFI9752LXNW/@@download/IGVFFI9752LXNW.bam	s3://igvf-public/2026/02/03/8197ce7c-672d-4d15-b7d2-cde25ba3d9a1/IGVFFI9752LXNW.bam
IGVFFI1893NQLB	processed	IGVFDS5697ZEJD	C29	5	C29:5	cell by bin methylation count matrix	h5ad	59963328	d8cfe7b85d20290bc3adaabb3cace6ff	https://api.data.igvf.org/matrix-files/IGVFFI1893NQLB/@@download/IGVFFI1893NQLB.h5ad	s3://igvf-public/2026/01/28/e2d1c83f-a8d0-459f-9118-29ff32f7c839/IGVFFI1893NQLB.h5ad
IGVFFI1551NTHT	processed	IGVFDS5697ZEJD	C29	5	C29:5	cell by gene matrix	h5ad	40433448	562473e678c20ab1c24b47cedeaaa6de	https://api.data.igvf.org/matrix-files/IGVFFI1551NTHT/@@download/IGVFFI1551NTHT.h5ad	s3://igvf-public/2026/01/28/f3fdcce4-ea00-4f5a-93c8-701fe45ec6a9/IGVFFI1551NTHT.h5ad
IGVFFI9802AJLG	processed	IGVFDS5697ZEJD	C29	5	C29:5	cell by position methylation count matrix	h5ad	9105800472	f29887ff101255dbd540ba5e63de1f42	https://api.data.igvf.org/matrix-files/IGVFFI9802AJLG/@@download/IGVFFI9802AJLG.h5ad	s3://igvf-public/2026/02/17/1cfa6141-c1d2-4430-977f-c8a9d99be5e5/IGVFFI9802AJLG.h5ad
IGVFFI3424WZQU	processed	IGVFDS5697ZEJD	C29	5	C29:5	methylation counts	tsv	148133252	554c414496d22bc92b4b84aa45295350	https://api.data.igvf.org/tabular-files/IGVFFI3424WZQU/@@download/IGVFFI3424WZQU.tsv.gz	s3://igvf-public/2026/01/28/7ef3943f-2d04-4397-96d6-ac5185b7a836/IGVFFI3424WZQU.tsv.gz
IGVFFI8404BQEZ	processed	IGVFDS5697ZEJD	C29	5	C29:5	per-cell quality report	tsv	710415	d88d98e86c4b6fe80703fcd8344dc484	https://api.data.igvf.org/tabular-files/IGVFFI8404BQEZ/@@download/IGVFFI8404BQEZ.tsv.gz	s3://igvf-public/2026/07/31/4fcf8e26-442e-4668-90ec-00199d2d36d8/IGVFFI8404BQEZ.tsv.gz
IGVFFI1265VZPW	processed	IGVFDS5404QHJZ	C29	7	C29:7	alignments	bam	5586802145	39539a64284c5acfc9825dc5f62a8173	https://api.data.igvf.org/alignment-files/IGVFFI1265VZPW/@@download/IGVFFI1265VZPW.bam	s3://igvf-public/2026/02/03/338f8077-cc85-457f-8b21-e1b69c357f0e/IGVFFI1265VZPW.bam
IGVFFI4323MNJD	processed	IGVFDS5404QHJZ	C29	7	C29:7	alignments	bam	48938797674	79d29fb38c4fff2ab09faff0166a932e	https://api.data.igvf.org/alignment-files/IGVFFI4323MNJD/@@download/IGVFFI4323MNJD.bam	s3://igvf-public/2026/01/28/e03c23c8-3675-44de-82f0-b1f685fe4f89/IGVFFI4323MNJD.bam
IGVFFI8361HDKV	processed	IGVFDS5404QHJZ	C29	7	C29:7	cell by bin methylation count matrix	h5ad	69630080	7f843cbb347be92c7e48fe26fd4d837f	https://api.data.igvf.org/matrix-files/IGVFFI8361HDKV/@@download/IGVFFI8361HDKV.h5ad	s3://igvf-public/2026/01/28/4a54509d-5bf9-430d-bf3d-dccee257ce0e/IGVFFI8361HDKV.h5ad
IGVFFI2178LDOE	processed	IGVFDS5404QHJZ	C29	7	C29:7	cell by gene matrix	h5ad	43662088	d2ef565dc0dbf61216a69b8333d349ea	https://api.data.igvf.org/matrix-files/IGVFFI2178LDOE/@@download/IGVFFI2178LDOE.h5ad	s3://igvf-public/2026/01/28/11f0d4bb-64fd-4a56-8ae2-8750864991fb/IGVFFI2178LDOE.h5ad
IGVFFI8100ZTBP	processed	IGVFDS5404QHJZ	C29	7	C29:7	cell by position methylation count matrix	h5ad	11368551912	4fc3f297838e1fbfcd8d5bd26fd7c450	https://api.data.igvf.org/matrix-files/IGVFFI8100ZTBP/@@download/IGVFFI8100ZTBP.h5ad	s3://igvf-public/2026/02/17/2cfdb4ff-5961-48be-9203-02d3e3b1020c/IGVFFI8100ZTBP.h5ad
IGVFFI5975VTKT	processed	IGVFDS5404QHJZ	C29	7	C29:7	methylation counts	tsv	152657577	af8010051a39ffcfd193e7e619e4aed2	https://api.data.igvf.org/tabular-files/IGVFFI5975VTKT/@@download/IGVFFI5975VTKT.tsv.gz	s3://igvf-public/2026/01/28/a05de9b0-2e1c-4539-a4de-1956e73b8450/IGVFFI5975VTKT.tsv.gz
IGVFFI2988ETUM	processed	IGVFDS5404QHJZ	C29	7	C29:7	per-cell quality report	tsv	793410	c369200a4fc49adaaa953c33ed072dd2	https://api.data.igvf.org/tabular-files/IGVFFI2988ETUM/@@download/IGVFFI2988ETUM.tsv.gz	s3://igvf-public/2026/07/31/9bba0064-d872-43b5-85fd-f7ecbbaedc24/IGVFFI2988ETUM.tsv.gz
IGVFFI3117GLPF	processed	IGVFDS2964JMRV	C29	9	C29:9	alignments	bam	2638065336	f7a41bcc454c29cad354fba49dc8229b	https://api.data.igvf.org/alignment-files/IGVFFI3117GLPF/@@download/IGVFFI3117GLPF.bam	s3://igvf-public/2026/02/03/c2a65541-414c-443e-b6fa-330feb8cce1e/IGVFFI3117GLPF.bam
