file_accession	tier	file_set	donors	days	donor_days	content_type	file_format	size_bytes	md5sum	download_url	s3_uri
IGVFFI2923UJHQ	processed	IGVFDS3780JQPT	C29	0	C29:0	alignments	bam	57231437510	5c1860a85dc9c2a86caae49d17dfcb00	https://api.data.igvf.org/alignment-files/IGVFFI2923UJHQ/@@download/IGVFFI2923UJHQ.bam	s3://igvf-public/2026/01/28/66ac931b-7daf-4431-9eba-481b87afd296/IGVFFI2923UJHQ.bam
IGVFFI9784CACO	processed	IGVFDS3780JQPT	C29	0	C29:0	cell by bin contact matrix	mcool	162891622	f488164d31c8cf202169842f5fa6072f	https://api.data.igvf.org/matrix-files/IGVFFI9784CACO/@@download/IGVFFI9784CACO.mcool	s3://igvf-public/2026/01/28/3f7f4c32-4787-4283-9f33-d8db04e5b6ef/IGVFFI9784CACO.mcool
IGVFFI0002BRTT	processed	IGVFDS3780JQPT	C29	0	C29:0	cell by bin methylation count matrix	h5ad	97958722	b47243594672f7c58d0ab7a536f59b5b	https://api.data.igvf.org/matrix-files/IGVFFI0002BRTT/@@download/IGVFFI0002BRTT.h5ad	s3://igvf-public/2026/01/28/2cd17986-e035-46bf-846a-2aaee66f2c18/IGVFFI0002BRTT.h5ad
IGVFFI8710RVFA	processed	IGVFDS3780JQPT	C29	0	C29:0	cell by position methylation count matrix	h5ad	10802943560	7ed5fccc149609097d54a07c4b74dede	https://api.data.igvf.org/matrix-files/IGVFFI8710RVFA/@@download/IGVFFI8710RVFA.h5ad	s3://igvf-public/2026/02/17/ee29afd5-67aa-4cf2-ac89-8db9ab396199/IGVFFI8710RVFA.h5ad
IGVFFI9380MIPH	processed	IGVFDS3780JQPT	C29	0	C29:0	chromatin contact quantifications	bedpe	4729346101	fb77eaaf2fbb8f7c419f80c5df1abcdb	https://api.data.igvf.org/tabular-files/IGVFFI9380MIPH/@@download/IGVFFI9380MIPH.bedpe.gz	s3://igvf-public/2026/01/28/b3fc36fa-bd1e-4742-b199-b49a093e6216/IGVFFI9380MIPH.tsv.gz
IGVFFI1093IPSG	processed	IGVFDS3780JQPT	C29	0	C29:0	index	tbi	2251590	daa1bcebed4f1e9cd4393223fae103c4	https://api.data.igvf.org/index-files/IGVFFI1093IPSG/@@download/IGVFFI1093IPSG.tbi	s3://igvf-public/2026/03/26/80124792-85ee-49f8-a4d1-7cc64a454cdf/IGVFFI1093IPSG.tbi
IGVFFI9157UFKQ	processed	IGVFDS3780JQPT	C29	0	C29:0	methylation counts	tsv	155867428	ef0e1b12841a68cb3fc08166e2b7215c	https://api.data.igvf.org/tabular-files/IGVFFI9157UFKQ/@@download/IGVFFI9157UFKQ.tsv.gz	s3://igvf-public/2026/01/28/74e6d5f1-8596-42d3-a6c7-4acdbdfbc2f4/IGVFFI9157UFKQ.tsv.gz
IGVFFI3977QLTD	processed	IGVFDS3780JQPT	C29	0	C29:0	per-cell quality report	tsv	330348	34bec6ea309a460a758e7c1ff616e619	https://api.data.igvf.org/tabular-files/IGVFFI3977QLTD/@@download/IGVFFI3977QLTD.tsv.gz	s3://igvf-public/2026/07/31/28f0380d-3bbe-4bc6-bfe0-f6c25832f020/IGVFFI3977QLTD.tsv.gz
IGVFFI9624LJSN	processed	IGVFDS4948YCMD	C29	12	C29:12	alignments	bam	50824294082	be7ae5dddd1862b672670e0743ad89c0	https://api.data.igvf.org/alignment-files/IGVFFI9624LJSN/@@download/IGVFFI9624LJSN.bam	s3://igvf-public/2026/01/28/a1fd7669-7f39-427a-bfcb-9191bb8bcb40/IGVFFI9624LJSN.bam
IGVFFI4227GCTS	processed	IGVFDS4948YCMD	C29	12	C29:12	cell by bin contact matrix	mcool	122937693	fa46002eda5a49b1d7774b496b5699e3	https://api.data.igvf.org/matrix-files/IGVFFI4227GCTS/@@download/IGVFFI4227GCTS.mcool	s3://igvf-public/2026/01/28/b2331f31-64fd-4289-97ff-44b6d341a570/IGVFFI4227GCTS.mcool
IGVFFI6328JTAC	processed	IGVFDS4948YCMD	C29	12	C29:12	cell by bin methylation count matrix	h5ad	97962818	321da03d1acbacb66cc45501783f5b8b	https://api.data.igvf.org/matrix-files/IGVFFI6328JTAC/@@download/IGVFFI6328JTAC.h5ad	s3://igvf-public/2026/01/28/b8556225-a0ca-47a2-9544-55c31be1c155/IGVFFI6328JTAC.h5ad
IGVFFI5122LFVB	processed	IGVFDS4948YCMD	C29	12	C29:12	cell by position methylation count matrix	h5ad	9655986920	738e2ab57f5e66f6e0e61ca6be5951e8	https://api.data.igvf.org/matrix-files/IGVFFI5122LFVB/@@download/IGVFFI5122LFVB.h5ad	s3://igvf-public/2026/02/17/677ab799-378c-4bc3-abe5-b57ef505d9ac/IGVFFI5122LFVB.h5ad
IGVFFI2778MZRE	processed	IGVFDS4948YCMD	C29	12	C29:12	chromatin contact quantifications	bedpe	3747112290	ca8efebbfb253351c5d53cd470877311	https://api.data.igvf.org/tabular-files/IGVFFI2778MZRE/@@download/IGVFFI2778MZRE.bedpe.gz	s3://igvf-public/2026/01/28/8dd72642-d462-4c20-9a92-123cac720ec5/IGVFFI2778MZRE.tsv.gz
IGVFFI8062SRXM	processed	IGVFDS4948YCMD	C29	12	C29:12	index	tbi	2151368	d1f0ccc94287f8a08bb9fd5f7d1c1525	https://api.data.igvf.org/index-files/IGVFFI8062SRXM/@@download/IGVFFI8062SRXM.tbi	s3://igvf-public/2026/03/26/0eda729e-37d1-420e-afea-10969e9be7d4/IGVFFI8062SRXM.tbi
IGVFFI3659ODHR	processed	IGVFDS4948YCMD	C29	12	C29:12	methylation counts	tsv	154069569	fbae6048408594e3f3b0f009c28ef04a	https://api.data.igvf.org/tabular-files/IGVFFI3659ODHR/@@download/IGVFFI3659ODHR.tsv.gz	s3://igvf-public/2026/01/28/fd9afe6d-9989-499a-8891-43acde04d824/IGVFFI3659ODHR.tsv.gz
IGVFFI7408DSQM	processed	IGVFDS4948YCMD	C29	12	C29:12	per-cell quality report	tsv	321951	0eee8c66d9b1c3fb5da4693e906663d5	https://api.data.igvf.org/tabular-files/IGVFFI7408DSQM/@@download/IGVFFI7408DSQM.tsv.gz	s3://igvf-public/2026/07/31/ecd1df10-fd71-4516-8735-472214542194/IGVFFI7408DSQM.tsv.gz
IGVFFI9749BZWE	processed	IGVFDS3747OWHA	C29	14	C29:14	alignments	bam	65104848856	60d7a3d87440998df0ae62827c5fb818	https://api.data.igvf.org/alignment-files/IGVFFI9749BZWE/@@download/IGVFFI9749BZWE.bam	s3://igvf-public/2026/01/28/26db0154-f987-4063-b6df-167890b1b797/IGVFFI9749BZWE.bam
IGVFFI5529VKHR	processed	IGVFDS3747OWHA	C29	14	C29:14	cell by bin contact matrix	mcool	160926101	5281088802dd50e47b4e0a14dee0aefe	https://api.data.igvf.org/matrix-files/IGVFFI5529VKHR/@@download/IGVFFI5529VKHR.mcool	s3://igvf-public/2026/01/28/9b037487-3a1e-430c-ba7a-ac50e7293d36/IGVFFI5529VKHR.mcool
IGVFFI0107IPCR	processed	IGVFDS3747OWHA	C29	14	C29:14	cell by bin methylation count matrix	h5ad	97962818	35e18c09665ef785b3960bb3990e4a26	https://api.data.igvf.org/matrix-files/IGVFFI0107IPCR/@@download/IGVFFI0107IPCR.h5ad	s3://igvf-public/2026/01/28/bcd90519-d90a-4af2-91cc-743ad6de4017/IGVFFI0107IPCR.h5ad
IGVFFI2272QIHU	processed	IGVFDS3747OWHA	C29	14	C29:14	cell by position methylation count matrix	h5ad	12444194376	6f4b108e8f639b03d7f823c09e7e4bc2	https://api.data.igvf.org/matrix-files/IGVFFI2272QIHU/@@download/IGVFFI2272QIHU.h5ad	s3://igvf-public/2026/02/17/7fb2eaec-e74a-471d-be8c-515770d49e44/IGVFFI2272QIHU.h5ad
IGVFFI6155NNYF	processed	IGVFDS3747OWHA	C29	14	C29:14	chromatin contact quantifications	bedpe	4969115503	e05cd2dcd156d0ff0df76269d28b6fc6	https://api.data.igvf.org/tabular-files/IGVFFI6155NNYF/@@download/IGVFFI6155NNYF.bedpe.gz	s3://igvf-public/2026/01/28/0cde3ba6-582b-40da-a22a-b73982024819/IGVFFI6155NNYF.tsv.gz
IGVFFI2289XRZK	processed	IGVFDS3747OWHA	C29	14	C29:14	index	tbi	2264730	02f00cacc3603795a36f4b4830eb99ac	https://api.data.igvf.org/index-files/IGVFFI2289XRZK/@@download/IGVFFI2289XRZK.tbi	s3://igvf-public/2026/03/26/812ebf76-2d15-44bf-8f53-3ea7d3f04bc2/IGVFFI2289XRZK.tbi
IGVFFI3676NUYM	processed	IGVFDS3747OWHA	C29	14	C29:14	methylation counts	tsv	159852268	129388ea8fa754f41b635d6458aba003	https://api.data.igvf.org/tabular-files/IGVFFI3676NUYM/@@download/IGVFFI3676NUYM.tsv.gz	s3://igvf-public/2026/01/28/06d47f65-a85a-401d-8a67-56e9217c4fe0/IGVFFI3676NUYM.tsv.gz
IGVFFI0563XIXV	processed	IGVFDS3747OWHA	C29	14	C29:14	per-cell quality report	tsv	332036	df241a31904cda394e36751765ed27dc	https://api.data.igvf.org/tabular-files/IGVFFI0563XIXV/@@download/IGVFFI0563XIXV.tsv.gz	s3://igvf-public/2026/07/31/2a1f878c-caf3-48b5-b901-dfd94fddb3d8/IGVFFI0563XIXV.tsv.gz
IGVFFI3541QMBB	processed	IGVFDS4577MAYO	C29	16	C29:16	alignments	bam	57104717245	8d548874618b32ec1052318399bf76bd	https://api.data.igvf.org/alignment-files/IGVFFI3541QMBB/@@download/IGVFFI3541QMBB.bam	s3://igvf-public/2026/01/28/0be06a5f-5dd3-4aec-b228-1893ae8479e0/IGVFFI3541QMBB.bam
IGVFFI4269MBZY	processed	IGVFDS4577MAYO	C29	16	C29:16	cell by bin contact matrix	mcool	135764420	2fa3e783fd2669ffc1aea3c57d9addd3	https://api.data.igvf.org/matrix-files/IGVFFI4269MBZY/@@download/IGVFFI4269MBZY.mcool	s3://igvf-public/2026/01/28/2d867dd7-29ba-4330-ba72-13e1107a16ca/IGVFFI4269MBZY.mcool
IGVFFI2384XTZQ	processed	IGVFDS4577MAYO	C29	16	C29:16	cell by bin methylation count matrix	h5ad	97962818	ca8c0c7536851e72237b107f53267bb9	https://api.data.igvf.org/matrix-files/IGVFFI2384XTZQ/@@download/IGVFFI2384XTZQ.h5ad	s3://igvf-public/2026/01/28/e2086243-6de6-48fb-84a1-3478e3f00022/IGVFFI2384XTZQ.h5ad
IGVFFI1558UXVV	processed	IGVFDS4577MAYO	C29	16	C29:16	cell by position methylation count matrix	h5ad	10960590408	c381492ca49c4e1e628b6a7cdff23cb1	https://api.data.igvf.org/matrix-files/IGVFFI1558UXVV/@@download/IGVFFI1558UXVV.h5ad	s3://igvf-public/2026/02/17/f6824fda-ff3f-4c14-8970-f63faf78a33d/IGVFFI1558UXVV.h5ad
IGVFFI7184PYBJ	processed	IGVFDS4577MAYO	C29	16	C29:16	chromatin contact quantifications	bedpe	4215927714	bcf63ccfe5dd3d697d24a21da85e2250	https://api.data.igvf.org/tabular-files/IGVFFI7184PYBJ/@@download/IGVFFI7184PYBJ.bedpe.gz	s3://igvf-public/2026/01/28/1c3bdd5b-5dca-4957-9925-05a7b9029fe7/IGVFFI7184PYBJ.tsv.gz
IGVFFI1643TXMT	processed	IGVFDS4577MAYO	C29	16	C29:16	index	tbi	2214770	5a54b5ef58f89bb4d563f404457bfbde	https://api.data.igvf.org/index-files/IGVFFI1643TXMT/@@download/IGVFFI1643TXMT.tbi	s3://igvf-public/2026/03/26/98ac4f14-f3bf-43fc-be22-1160229a371b/IGVFFI1643TXMT.tbi
IGVFFI0776LQAA	processed	IGVFDS4577MAYO	C29	16	C29:16	methylation counts	tsv	156113424	e81c1ee504a64f8457402f31e36253d6	https://api.data.igvf.org/tabular-files/IGVFFI0776LQAA/@@download/IGVFFI0776LQAA.tsv.gz	s3://igvf-public/2026/01/28/b43c093f-9526-4877-93dd-7a365b4e6a48/IGVFFI0776LQAA.tsv.gz
IGVFFI0436XZWZ	processed	IGVFDS4577MAYO	C29	16	C29:16	per-cell quality report	tsv	314328	7235d490bf00bc5a7b691899d922e2b8	https://api.data.igvf.org/tabular-files/IGVFFI0436XZWZ/@@download/IGVFFI0436XZWZ.tsv.gz	s3://igvf-public/2026/07/31/9ae87698-5e24-4856-8d1b-7861d3c23df9/IGVFFI0436XZWZ.tsv.gz
IGVFFI4271ZQMK	processed	IGVFDS3650LFPH	C29	18	C29:18	alignments	bam	54347639777	5e57b81fd7ee62f776137676412ddffb	https://api.data.igvf.org/alignment-files/IGVFFI4271ZQMK/@@download/IGVFFI4271ZQMK.bam	s3://igvf-public/2026/01/28/27f8042d-c74f-4a1e-b842-7cb8ae6d0465/IGVFFI4271ZQMK.bam
IGVFFI7199WHAM	processed	IGVFDS3650LFPH	C29	18	C29:18	cell by bin contact matrix	mcool	155481806	feaca724adecf25c07455124c36dd6c8	https://api.data.igvf.org/matrix-files/IGVFFI7199WHAM/@@download/IGVFFI7199WHAM.mcool	s3://igvf-public/2026/01/28/401c9843-1555-420f-a8c8-6a4bafc9f9a9/IGVFFI7199WHAM.mcool
IGVFFI8342KGOT	processed	IGVFDS3650LFPH	C29	18	C29:18	cell by bin methylation count matrix	h5ad	97958722	cb37e22e731f5f71235e7f0b69e91e89	https://api.data.igvf.org/matrix-files/IGVFFI8342KGOT/@@download/IGVFFI8342KGOT.h5ad	s3://igvf-public/2026/01/28/b7eb924a-5250-46ca-bf60-27b82a726ae5/IGVFFI8342KGOT.h5ad
IGVFFI0075PDXE	processed	IGVFDS3650LFPH	C29	18	C29:18	cell by position methylation count matrix	h5ad	11315304008	4fc3a73c061b740a3c9a9e8bc3497c6f	https://api.data.igvf.org/matrix-files/IGVFFI0075PDXE/@@download/IGVFFI0075PDXE.h5ad	s3://igvf-public/2026/02/17/e3c6356f-7add-465a-bc5d-f831b2039e4b/IGVFFI0075PDXE.h5ad
IGVFFI3817QHON	processed	IGVFDS3650LFPH	C29	18	C29:18	chromatin contact quantifications	bedpe	4008877694	45a9599afa611551f721d3c50eadc708	https://api.data.igvf.org/tabular-files/IGVFFI3817QHON/@@download/IGVFFI3817QHON.bedpe.gz	s3://igvf-public/2026/01/28/82d920c8-c06f-40fd-8193-8e9d6aae7f27/IGVFFI3817QHON.tsv.gz
IGVFFI8866MLBR	processed	IGVFDS3650LFPH	C29	18	C29:18	index	tbi	2186410	eb4e0e6a1154bd5ce8c49c49e1dd141d	https://api.data.igvf.org/index-files/IGVFFI8866MLBR/@@download/IGVFFI8866MLBR.tbi	s3://igvf-public/2026/03/26/5e5298c7-6e4e-413f-9382-6b328815690b/IGVFFI8866MLBR.tbi
IGVFFI0759DDXT	processed	IGVFDS3650LFPH	C29	18	C29:18	methylation counts	tsv	156903111	16faad9ad0f8a320ccec7aa1c6848386	https://api.data.igvf.org/tabular-files/IGVFFI0759DDXT/@@download/IGVFFI0759DDXT.tsv.gz	s3://igvf-public/2026/01/28/dff7c83d-da29-4a95-a58d-3bc4ceb93f4f/IGVFFI0759DDXT.tsv.gz
IGVFFI8116MYOA	processed	IGVFDS3650LFPH	C29	18	C29:18	per-cell quality report	tsv	330457	40c5b6b877d61b74cecf6d499c342dbf	https://api.data.igvf.org/tabular-files/IGVFFI8116MYOA/@@download/IGVFFI8116MYOA.tsv.gz	s3://igvf-public/2026/07/31/f12473c8-5d95-444f-9ee9-7424ed79d536/IGVFFI8116MYOA.tsv.gz
IGVFFI4420LSTY	processed	IGVFDS6958TXDE	C29	1	C29:1	alignments	bam	57168318418	85863872a29e8dc311bec2fc790607ad	https://api.data.igvf.org/alignment-files/IGVFFI4420LSTY/@@download/IGVFFI4420LSTY.bam	s3://igvf-public/2026/01/28/7097e3a1-43d5-43d9-9be8-a6056aefdf2b/IGVFFI4420LSTY.bam
IGVFFI9070EBQF	processed	IGVFDS6958TXDE	C29	1	C29:1	cell by bin contact matrix	mcool	141302426	a18e9b44d13dea385b750a63dd51ca41	https://api.data.igvf.org/matrix-files/IGVFFI9070EBQF/@@download/IGVFFI9070EBQF.mcool	s3://igvf-public/2026/01/28/642fe1a4-1fb3-4daa-8b51-c36fd090b397/IGVFFI9070EBQF.mcool
IGVFFI8247XXFP	processed	IGVFDS6958TXDE	C29	1	C29:1	cell by bin methylation count matrix	h5ad	97958722	8cc049988062fe31ae2b2d781bf96644	https://api.data.igvf.org/matrix-files/IGVFFI8247XXFP/@@download/IGVFFI8247XXFP.h5ad	s3://igvf-public/2026/01/28/2beee816-a2be-4e7e-80b4-9cdd5e5902e2/IGVFFI8247XXFP.h5ad
IGVFFI0976MNIG	processed	IGVFDS6958TXDE	C29	1	C29:1	cell by position methylation count matrix	h5ad	11114731080	6339d163c6a176465a2b7569811b8465	https://api.data.igvf.org/matrix-files/IGVFFI0976MNIG/@@download/IGVFFI0976MNIG.h5ad	s3://igvf-public/2026/02/17/6b14131f-869c-41d0-8b05-669bf1fb1ebb/IGVFFI0976MNIG.h5ad
IGVFFI5281FPGY	processed	IGVFDS6958TXDE	C29	1	C29:1	chromatin contact quantifications	bedpe	4707846688	4b464c622d918a0f0b75a68636602f1b	https://api.data.igvf.org/tabular-files/IGVFFI5281FPGY/@@download/IGVFFI5281FPGY.bedpe.gz	s3://igvf-public/2026/01/28/9507347e-8bf5-4a91-a4eb-2c4ed3941b71/IGVFFI5281FPGY.tsv.gz
IGVFFI7517MMCH	processed	IGVFDS6958TXDE	C29	1	C29:1	index	tbi	2249712	fb3ffa0c216441d0ee0f95a1ca1117d9	https://api.data.igvf.org/index-files/IGVFFI7517MMCH/@@download/IGVFFI7517MMCH.tbi	s3://igvf-public/2026/03/26/8a4bb532-8308-427e-a3dc-a9c3c79be561/IGVFFI7517MMCH.tbi
IGVFFI0362TKCU	processed	IGVFDS6958TXDE	C29	1	C29:1	methylation counts	tsv	155974014	d9ffd3d8322f151867fd64184b5db5f8	https://api.data.igvf.org/tabular-files/IGVFFI0362TKCU/@@download/IGVFFI0362TKCU.tsv.gz	s3://igvf-public/2026/01/28/5929840f-19d8-4897-8919-e8190af54278/IGVFFI0362TKCU.tsv.gz
IGVFFI8937KKRS	processed	IGVFDS6958TXDE	C29	1	C29:1	per-cell quality report	tsv	320487	55f04f0fd2401e326a1d942d8d3a404d	https://api.data.igvf.org/tabular-files/IGVFFI8937KKRS/@@download/IGVFFI8937KKRS.tsv.gz	s3://igvf-public/2026/07/31/0627829d-ad30-46d3-a1e8-6beff07494d5/IGVFFI8937KKRS.tsv.gz
IGVFFI8902QBQV	processed	IGVFDS6744LXZM	C29	3	C29:3	alignments	bam	53324170763	03cfbff9df15dbf33175eba0d48633f1	https://api.data.igvf.org/alignment-files/IGVFFI8902QBQV/@@download/IGVFFI8902QBQV.bam	s3://igvf-public/2026/01/28/0c9ccb67-1464-4815-891a-01c27f0add9a/IGVFFI8902QBQV.bam
IGVFFI8599NQFM	processed	IGVFDS6744LXZM	C29	3	C29:3	cell by bin contact matrix	mcool	142208277	b4a3d145d36ed569011a3a1dda8df72b	https://api.data.igvf.org/matrix-files/IGVFFI8599NQFM/@@download/IGVFFI8599NQFM.mcool	s3://igvf-public/2026/01/28/43f71863-afa6-416a-92d7-a308aa2592da/IGVFFI8599NQFM.mcool
IGVFFI4839XKOP	processed	IGVFDS6744LXZM	C29	3	C29:3	cell by bin methylation count matrix	h5ad	97958722	21b594764e0d42a1e3b5f8f3634e1e54	https://api.data.igvf.org/matrix-files/IGVFFI4839XKOP/@@download/IGVFFI4839XKOP.h5ad	s3://igvf-public/2026/01/28/f589aa6e-69c8-427f-9b26-7e5a30678fa5/IGVFFI4839XKOP.h5ad
IGVFFI2233ABJB	processed	IGVFDS6744LXZM	C29	3	C29:3	cell by position methylation count matrix	h5ad	10554791496	91c8741607bcca1197044b376c17e7eb	https://api.data.igvf.org/matrix-files/IGVFFI2233ABJB/@@download/IGVFFI2233ABJB.h5ad	s3://igvf-public/2026/02/17/21b1ba68-954d-4eb5-a837-f29409c41046/IGVFFI2233ABJB.h5ad
IGVFFI8497ZRRI	processed	IGVFDS6744LXZM	C29	3	C29:3	chromatin contact quantifications	bedpe	4030247822	62e92f191af6441576a0c320dad592c1	https://api.data.igvf.org/tabular-files/IGVFFI8497ZRRI/@@download/IGVFFI8497ZRRI.bedpe.gz	s3://igvf-public/2026/01/28/2c9b6442-2052-4c4c-9965-865a0ba070bf/IGVFFI8497ZRRI.tsv.gz
IGVFFI6088QBNC	processed	IGVFDS6744LXZM	C29	3	C29:3	index	tbi	2190526	cdd689c2dbfd3910756e5680f78fc3b7	https://api.data.igvf.org/index-files/IGVFFI6088QBNC/@@download/IGVFFI6088QBNC.tbi	s3://igvf-public/2026/03/26/12f9746c-d0b4-48f0-9240-73561cfd3bee/IGVFFI6088QBNC.tbi
IGVFFI3362KDBQ	processed	IGVFDS6744LXZM	C29	3	C29:3	methylation counts	tsv	155095409	197dd964a91c7e3ff356500c0f358eaf	https://api.data.igvf.org/tabular-files/IGVFFI3362KDBQ/@@download/IGVFFI3362KDBQ.tsv.gz	s3://igvf-public/2026/01/28/eebe8147-ea56-4a22-b0be-0d4ac85f8f9b/IGVFFI3362KDBQ.tsv.gz
IGVFFI0217BGRO	processed	IGVFDS6744LXZM	C29	3	C29:3	per-cell quality report	tsv	329618	9e7c481f5a3d255486714144d51694c9	https://api.data.igvf.org/tabular-files/IGVFFI0217BGRO/@@download/IGVFFI0217BGRO.tsv.gz	s3://igvf-public/2026/07/31/c5861a42-5003-45c3-bb92-9eafc7559ded/IGVFFI0217BGRO.tsv.gz
IGVFFI6388ABEK	processed	IGVFDS5710IVCX	C29	5	C29:5	alignments	bam	54134530646	d4ca8f76db369153a9b54fc3dc152736	https://api.data.igvf.org/alignment-files/IGVFFI6388ABEK/@@download/IGVFFI6388ABEK.bam	s3://igvf-public/2026/01/28/5ba28699-39a0-459d-aaf5-a4fe778c1c0e/IGVFFI6388ABEK.bam
IGVFFI3986RXPY	processed	IGVFDS5710IVCX	C29	5	C29:5	cell by bin contact matrix	mcool	149637993	5c8e59738339a2e8de2d99ad3bbe65ba	https://api.data.igvf.org/matrix-files/IGVFFI3986RXPY/@@download/IGVFFI3986RXPY.mcool	s3://igvf-public/2026/01/28/8a4f67f8-bd74-4b7c-a79d-fc788078b3c9/IGVFFI3986RXPY.mcool
IGVFFI4085DFTM	processed	IGVFDS5710IVCX	C29	5	C29:5	cell by bin methylation count matrix	h5ad	97958722	ec7471de50fd18ded1d14d3877aeac6f	https://api.data.igvf.org/matrix-files/IGVFFI4085DFTM/@@download/IGVFFI4085DFTM.h5ad	s3://igvf-public/2026/01/28/e504ab84-93d5-4fee-bb20-efc8d991ef72/IGVFFI4085DFTM.h5ad
IGVFFI8523LDHC	processed	IGVFDS5710IVCX	C29	5	C29:5	cell by position methylation count matrix	h5ad	10379449928	64a830f810797726ae3538f9d017f9cb	https://api.data.igvf.org/matrix-files/IGVFFI8523LDHC/@@download/IGVFFI8523LDHC.h5ad	s3://igvf-public/2026/02/17/8437c3c9-b434-4461-86e2-c1fe421abf06/IGVFFI8523LDHC.h5ad
IGVFFI3329CGOO	processed	IGVFDS5710IVCX	C29	5	C29:5	chromatin contact quantifications	bedpe	3948710432	18562470c2a89aa92e48a17783e7df9c	https://api.data.igvf.org/tabular-files/IGVFFI3329CGOO/@@download/IGVFFI3329CGOO.bedpe.gz	s3://igvf-public/2026/01/28/f200bed3-7733-416c-9a62-21494fd8c8ae/IGVFFI3329CGOO.tsv.gz
IGVFFI0822VGXE	processed	IGVFDS5710IVCX	C29	5	C29:5	index	tbi	2180003	5e4c031af8ad921a82afb45c90205298	https://api.data.igvf.org/index-files/IGVFFI0822VGXE/@@download/IGVFFI0822VGXE.tbi	s3://igvf-public/2026/03/26/4f9ab0ad-c95b-4ab8-8a5a-452855ab9c47/IGVFFI0822VGXE.tbi
IGVFFI7822AVAV	processed	IGVFDS5710IVCX	C29	5	C29:5	methylation counts	tsv	155235427	0ca1c9666ce055d10fc3b6380bb3b1f2	https://api.data.igvf.org/tabular-files/IGVFFI7822AVAV/@@download/IGVFFI7822AVAV.tsv.gz	s3://igvf-public/2026/01/28/da1e0890-8b1c-4b3d-8816-6488af6fc04e/IGVFFI7822AVAV.tsv.gz
IGVFFI0735YNDF	processed	IGVFDS5710IVCX	C29	5	C29:5	per-cell quality report	tsv	329931	401a2ef7d6387aab3121a6e7631fb976	https://api.data.igvf.org/tabular-files/IGVFFI0735YNDF/@@download/IGVFFI0735YNDF.tsv.gz	s3://igvf-public/2026/07/31/1de8848a-628b-4209-910a-7aa499c923d3/IGVFFI0735YNDF.tsv.gz
IGVFFI4796NDHO	processed	IGVFDS4586KNJA	C29	7	C29:7	alignments	bam	67816577935	d09e80d120e8035338ab851022cc1906	https://api.data.igvf.org/alignment-files/IGVFFI4796NDHO/@@download/IGVFFI4796NDHO.bam	s3://igvf-public/2026/01/28/3dc5c507-9585-4ab3-bf00-033b8497347a/IGVFFI4796NDHO.bam
IGVFFI5727GRIL	processed	IGVFDS4586KNJA	C29	7	C29:7	cell by bin contact matrix	mcool	153884895	f09aa956073f96fa1e23d1af0f80cadb	https://api.data.igvf.org/matrix-files/IGVFFI5727GRIL/@@download/IGVFFI5727GRIL.mcool	s3://igvf-public/2026/01/28/0884081d-917d-44e1-8ff9-05d3015582bc/IGVFFI5727GRIL.mcool
IGVFFI9833NSKK	processed	IGVFDS4586KNJA	C29	7	C29:7	cell by bin methylation count matrix	h5ad	97958722	b10e7843344b0a9dd88ea3ad80a58c4c	https://api.data.igvf.org/matrix-files/IGVFFI9833NSKK/@@download/IGVFFI9833NSKK.h5ad	s3://igvf-public/2026/01/28/a7c4a88d-6b7f-41e0-88c0-8b5cc4038298/IGVFFI9833NSKK.h5ad
IGVFFI0706DZVM	processed	IGVFDS4586KNJA	C29	7	C29:7	cell by position methylation count matrix	h5ad	10839709256	9b8d912770edd60d77a29ff9aa1a8418	https://api.data.igvf.org/matrix-files/IGVFFI0706DZVM/@@download/IGVFFI0706DZVM.h5ad	s3://igvf-public/2026/02/17/97769afd-3e5a-461a-8ef6-c0963b4171f3/IGVFFI0706DZVM.h5ad
IGVFFI4802NZLZ	processed	IGVFDS4586KNJA	C29	7	C29:7	chromatin contact quantifications	bedpe	4146730809	8da69a13b858d6ed5a531eef7fe02f5b	https://api.data.igvf.org/tabular-files/IGVFFI4802NZLZ/@@download/IGVFFI4802NZLZ.bedpe.gz	s3://igvf-public/2026/01/28/de0f369b-eedc-46dc-a1cb-939d7f5805b6/IGVFFI4802NZLZ.tsv.gz
IGVFFI4166JBSC	processed	IGVFDS4586KNJA	C29	7	C29:7	index	tbi	2204112	caf88219d3159a0a42c04de056968ffc	https://api.data.igvf.org/index-files/IGVFFI4166JBSC/@@download/IGVFFI4166JBSC.tbi	s3://igvf-public/2026/03/26/e10f5f6c-a826-4a51-b9ec-8e46de6f94bd/IGVFFI4166JBSC.tbi
IGVFFI2689ACKZ	processed	IGVFDS4586KNJA	C29	7	C29:7	methylation counts	tsv	155138019	eef67ab4abb8f26d0a416a0dc157e1a3	https://api.data.igvf.org/tabular-files/IGVFFI2689ACKZ/@@download/IGVFFI2689ACKZ.tsv.gz	s3://igvf-public/2026/01/28/4a3afaf1-c130-4bd3-9b46-22a72f9ee24b/IGVFFI2689ACKZ.tsv.gz
IGVFFI2230DCZP	processed	IGVFDS4586KNJA	C29	7	C29:7	per-cell quality report	tsv	329783	cf3f108f974f3dc3c0b93d6b8b87db96	https://api.data.igvf.org/tabular-files/IGVFFI2230DCZP/@@download/IGVFFI2230DCZP.tsv.gz	s3://igvf-public/2026/07/31/fc64579f-7677-4240-b03b-98de3e49706a/IGVFFI2230DCZP.tsv.gz
