file_accession	tier	file_set	donors	days	content_type	file_format	size_bytes	md5sum	download_url	s3_uri
IGVFFI0418MRCV	raw	IGVFDS3330GATY	C29	0	reads	fastq	2279172364	0dce2fd31166017b705225a5897e58e6	https://api.data.igvf.org/sequence-files/IGVFFI0418MRCV/@@download/IGVFFI0418MRCV.fastq.gz	s3://igvf-public/2024/11/18/b4840ab8-1ffc-4f3f-842d-caba294ab602/IGVFFI0418MRCV.fastq.gz
IGVFFI1239ZEWJ	raw	IGVFDS3330GATY	C29	0	reads	fastq	2371301240	3d18479e51fcd50d4c2e196e460e4727	https://api.data.igvf.org/sequence-files/IGVFFI1239ZEWJ/@@download/IGVFFI1239ZEWJ.fastq.gz	s3://igvf-public/2024/11/18/4ce37514-f4d4-469b-8866-f9f476fd7a7a/IGVFFI1239ZEWJ.fastq.gz
IGVFFI1444QOFX	raw	IGVFDS3330GATY	C29	0	reads	fastq	2335075205	3774a2745305abd98bb67502c3760941	https://api.data.igvf.org/sequence-files/IGVFFI1444QOFX/@@download/IGVFFI1444QOFX.fastq.gz	s3://igvf-public/2024/11/18/9d5d03ca-68c3-4c07-a7ce-e972fc53f724/IGVFFI1444QOFX.fastq.gz
IGVFFI1591YHHT	raw	IGVFDS3330GATY	C29	0	reads	fastq	2296841754	d69dfccb5fae18223b5c3b571940d262	https://api.data.igvf.org/sequence-files/IGVFFI1591YHHT/@@download/IGVFFI1591YHHT.fastq.gz	s3://igvf-public/2024/11/18/deb7bf3d-ed57-4628-9eef-4b883325d5ca/IGVFFI1591YHHT.fastq.gz
IGVFFI1884KFQZ	raw	IGVFDS3330GATY	C29	0	reads	fastq	2291346214	d74dd6a921c2f26f724307c702e8707b	https://api.data.igvf.org/sequence-files/IGVFFI1884KFQZ/@@download/IGVFFI1884KFQZ.fastq.gz	s3://igvf-public/2024/11/18/e5a9e97e-e294-424b-b12c-d30b5faf52d3/IGVFFI1884KFQZ.fastq.gz
IGVFFI4239PHTY	raw	IGVFDS3330GATY	C29	0	reads	fastq	2319771662	7b90993da61aba662738702a10851e85	https://api.data.igvf.org/sequence-files/IGVFFI4239PHTY/@@download/IGVFFI4239PHTY.fastq.gz	s3://igvf-public/2024/11/18/9289e92f-2292-454b-b373-1704bb0436aa/IGVFFI4239PHTY.fastq.gz
IGVFFI4864NQZH	raw	IGVFDS3330GATY	C29	0	reads	fastq	2314620491	c29bb5400d9174310310a8585195267f	https://api.data.igvf.org/sequence-files/IGVFFI4864NQZH/@@download/IGVFFI4864NQZH.fastq.gz	s3://igvf-public/2024/11/18/a6a1ae36-2f2b-489a-8d99-7ae0f98428a4/IGVFFI4864NQZH.fastq.gz
IGVFFI4891UDQF	raw	IGVFDS3330GATY	C29	0	reads	fastq	2303432580	c2499f5594a10d7146067a4fe625f8dc	https://api.data.igvf.org/sequence-files/IGVFFI4891UDQF/@@download/IGVFFI4891UDQF.fastq.gz	s3://igvf-public/2024/11/18/7ea81e5e-6f55-4c23-90ff-91f6f8247bf7/IGVFFI4891UDQF.fastq.gz
IGVFFI6550PBVX	raw	IGVFDS3330GATY	C29	0	reads	fastq	2430234853	54b62089575ef577aa4cb180e9d48a11	https://api.data.igvf.org/sequence-files/IGVFFI6550PBVX/@@download/IGVFFI6550PBVX.fastq.gz	s3://igvf-public/2024/11/18/fa734561-7d99-425d-ba13-7ccd4d45d49c/IGVFFI6550PBVX.fastq.gz
IGVFFI7000NPFQ	raw	IGVFDS3330GATY	C29	0	reads	fastq	2353674147	4f4a037dbc4e83b4e63ab43117f96b4e	https://api.data.igvf.org/sequence-files/IGVFFI7000NPFQ/@@download/IGVFFI7000NPFQ.fastq.gz	s3://igvf-public/2024/11/18/bde39ccf-e585-44a4-a0af-e92dcec3d4fd/IGVFFI7000NPFQ.fastq.gz
IGVFFI8548VDVP	raw	IGVFDS3330GATY	C29	0	reads	fastq	2356244030	4d4ec9078375bee5b719e886b37a689c	https://api.data.igvf.org/sequence-files/IGVFFI8548VDVP/@@download/IGVFFI8548VDVP.fastq.gz	s3://igvf-public/2024/11/18/b5948c2d-a761-496e-a6c8-e100e680304a/IGVFFI8548VDVP.fastq.gz
IGVFFI8888PKZQ	raw	IGVFDS3330GATY	C29	0	reads	fastq	2386020930	e83f811012fa8c497cef4b83efd18a2e	https://api.data.igvf.org/sequence-files/IGVFFI8888PKZQ/@@download/IGVFFI8888PKZQ.fastq.gz	s3://igvf-public/2024/11/18/e03e634b-7008-43d8-8af5-6a04de8c7397/IGVFFI8888PKZQ.fastq.gz
IGVFFI8979PJHF	raw	IGVFDS3330GATY	C29	0	reads	fastq	2360177159	f6549b90d8385ec7813252db36ebf1ed	https://api.data.igvf.org/sequence-files/IGVFFI8979PJHF/@@download/IGVFFI8979PJHF.fastq.gz	s3://igvf-public/2024/11/18/b3470aaf-91ae-4223-8bbd-938e8a6b1e41/IGVFFI8979PJHF.fastq.gz
IGVFFI9228JTEQ	raw	IGVFDS3330GATY	C29	0	reads	fastq	2270242699	393d25c591839e3bc4c9729bee99234c	https://api.data.igvf.org/sequence-files/IGVFFI9228JTEQ/@@download/IGVFFI9228JTEQ.fastq.gz	s3://igvf-public/2024/11/18/b9ad25bd-316f-4230-bbac-4f0697655dc3/IGVFFI9228JTEQ.fastq.gz
IGVFFI9707EXQW	raw	IGVFDS3330GATY	C29	0	reads	fastq	2377135112	e61a511768a29cfe01e13fadace51a14	https://api.data.igvf.org/sequence-files/IGVFFI9707EXQW/@@download/IGVFFI9707EXQW.fastq.gz	s3://igvf-public/2024/11/18/bcf36c47-c0a0-4d93-836f-3d81a59a7d52/IGVFFI9707EXQW.fastq.gz
IGVFFI9899HKHC	raw	IGVFDS3330GATY	C29	0	reads	fastq	2357399080	00ed8bc6ac75269aca27707a8151d304	https://api.data.igvf.org/sequence-files/IGVFFI9899HKHC/@@download/IGVFFI9899HKHC.fastq.gz	s3://igvf-public/2024/11/18/e3f96b1c-f182-4f7e-adc3-fc5e9c8a73c0/IGVFFI9899HKHC.fastq.gz
IGVFFI1000DHIL	raw	IGVFDS7289ZOYE	C29	12	reads	fastq	2903668766	733fca48c82b52c552103ae90475ffcf	https://api.data.igvf.org/sequence-files/IGVFFI1000DHIL/@@download/IGVFFI1000DHIL.fastq.gz	s3://igvf-public/2024/11/16/8bfe994f-c79e-44ef-8e79-f550cb08de5f/IGVFFI1000DHIL.fastq.gz
IGVFFI1381WIZJ	raw	IGVFDS7289ZOYE	C29	12	reads	fastq	2776170743	5a12672b1e24de9929c34d80b5c0af24	https://api.data.igvf.org/sequence-files/IGVFFI1381WIZJ/@@download/IGVFFI1381WIZJ.fastq.gz	s3://igvf-public/2024/11/16/d12e3bd7-673b-4d15-99d1-5da0ba6aa704/IGVFFI1381WIZJ.fastq.gz
IGVFFI2244UGMY	raw	IGVFDS7289ZOYE	C29	12	reads	fastq	2733855778	cbe26e9a39d8a27073e41d21e88d3734	https://api.data.igvf.org/sequence-files/IGVFFI2244UGMY/@@download/IGVFFI2244UGMY.fastq.gz	s3://igvf-public/2024/11/16/b525a1de-52aa-4da1-9ee9-310b5b7a751d/IGVFFI2244UGMY.fastq.gz
IGVFFI2790JUIP	raw	IGVFDS7289ZOYE	C29	12	reads	fastq	2806579034	0fe40c1e3d0955be470e52b0887f6268	https://api.data.igvf.org/sequence-files/IGVFFI2790JUIP/@@download/IGVFFI2790JUIP.fastq.gz	s3://igvf-public/2024/11/16/876497b1-6228-4f33-857f-b1cff5c21328/IGVFFI2790JUIP.fastq.gz
IGVFFI3540GJSH	raw	IGVFDS7289ZOYE	C29	12	reads	fastq	2926447634	c05a74ed5581cf155c353af67461d5a8	https://api.data.igvf.org/sequence-files/IGVFFI3540GJSH/@@download/IGVFFI3540GJSH.fastq.gz	s3://igvf-public/2024/11/16/500f3167-76b6-4334-bcde-fbb635134126/IGVFFI3540GJSH.fastq.gz
IGVFFI3845WOAH	raw	IGVFDS7289ZOYE	C29	12	reads	fastq	2855961617	754e46c92735030d3dcdf1ae6f2ec91f	https://api.data.igvf.org/sequence-files/IGVFFI3845WOAH/@@download/IGVFFI3845WOAH.fastq.gz	s3://igvf-public/2024/11/16/1d2e7ca0-30d9-40b2-bc12-d6c641c25688/IGVFFI3845WOAH.fastq.gz
IGVFFI4489UPSY	raw	IGVFDS7289ZOYE	C29	12	reads	fastq	2802358227	e74a2a1b3568e6b50d74eb38fa1f2f92	https://api.data.igvf.org/sequence-files/IGVFFI4489UPSY/@@download/IGVFFI4489UPSY.fastq.gz	s3://igvf-public/2024/11/16/41f8302f-c683-48d1-8773-8b068a88e8b7/IGVFFI4489UPSY.fastq.gz
IGVFFI5639ZYDB	raw	IGVFDS7289ZOYE	C29	12	reads	fastq	2693396242	024e91e7768e225f763d7cb856c9fe95	https://api.data.igvf.org/sequence-files/IGVFFI5639ZYDB/@@download/IGVFFI5639ZYDB.fastq.gz	s3://igvf-public/2024/11/16/f6b9311a-b842-45f5-8710-677c4c421534/IGVFFI5639ZYDB.fastq.gz
IGVFFI6504RTQF	raw	IGVFDS7289ZOYE	C29	12	reads	fastq	2868518459	5664ecbe34e8e08e71f8ea8c4cd2e960	https://api.data.igvf.org/sequence-files/IGVFFI6504RTQF/@@download/IGVFFI6504RTQF.fastq.gz	s3://igvf-public/2024/11/16/2455e18f-a618-4f22-854b-8610d7a64bbf/IGVFFI6504RTQF.fastq.gz
IGVFFI6835QCMX	raw	IGVFDS7289ZOYE	C29	12	reads	fastq	2858232426	257be0f3ca70c9246d3523c1ef5b778e	https://api.data.igvf.org/sequence-files/IGVFFI6835QCMX/@@download/IGVFFI6835QCMX.fastq.gz	s3://igvf-public/2024/11/16/cc19c054-5be6-4e11-894f-44534041bccf/IGVFFI6835QCMX.fastq.gz
IGVFFI7095FJRU	raw	IGVFDS7289ZOYE	C29	12	reads	fastq	2834928401	9ab8a445b655f45bd411f87850ef635a	https://api.data.igvf.org/sequence-files/IGVFFI7095FJRU/@@download/IGVFFI7095FJRU.fastq.gz	s3://igvf-public/2024/11/16/e0158a13-d14c-455d-bab1-61b896d1fdd9/IGVFFI7095FJRU.fastq.gz
IGVFFI7277DXGO	raw	IGVFDS7289ZOYE	C29	12	reads	fastq	2796018311	1f7ff759895872d00d050b006dd92e79	https://api.data.igvf.org/sequence-files/IGVFFI7277DXGO/@@download/IGVFFI7277DXGO.fastq.gz	s3://igvf-public/2024/11/16/6ef0b4c8-5beb-448a-ba97-5a3a3d2ea97f/IGVFFI7277DXGO.fastq.gz
IGVFFI7748KFHE	raw	IGVFDS7289ZOYE	C29	12	reads	fastq	2733085755	43791029ca4a79ddacdab993133652c9	https://api.data.igvf.org/sequence-files/IGVFFI7748KFHE/@@download/IGVFFI7748KFHE.fastq.gz	s3://igvf-public/2024/11/16/eebb6f35-11e5-4155-8887-cf65b47884b5/IGVFFI7748KFHE.fastq.gz
IGVFFI8703ZLUH	raw	IGVFDS7289ZOYE	C29	12	reads	fastq	2863439181	6009010f460d3b39f8eefcb323defb17	https://api.data.igvf.org/sequence-files/IGVFFI8703ZLUH/@@download/IGVFFI8703ZLUH.fastq.gz	s3://igvf-public/2024/11/16/0ce0fba7-5564-4f72-8015-0e14563086ef/IGVFFI8703ZLUH.fastq.gz
IGVFFI9186MCOG	raw	IGVFDS7289ZOYE	C29	12	reads	fastq	2919426172	905dae1316906d7f2e0893d989bdee64	https://api.data.igvf.org/sequence-files/IGVFFI9186MCOG/@@download/IGVFFI9186MCOG.fastq.gz	s3://igvf-public/2024/11/16/1b42cc7f-651f-4d1b-b08d-2893cb6af340/IGVFFI9186MCOG.fastq.gz
IGVFFI9698OXVX	raw	IGVFDS7289ZOYE	C29	12	reads	fastq	2857525548	d03b7bc043dceb4872eb9c8c74ef07eb	https://api.data.igvf.org/sequence-files/IGVFFI9698OXVX/@@download/IGVFFI9698OXVX.fastq.gz	s3://igvf-public/2024/11/16/0c0e3fb6-603a-4e2a-b6bc-ac2030f96387/IGVFFI9698OXVX.fastq.gz
IGVFFI0022EWKG	raw	IGVFDS6752GRBU	C29	14	reads	fastq	3018781797	7c20642441b2933629f971830074ca40	https://api.data.igvf.org/sequence-files/IGVFFI0022EWKG/@@download/IGVFFI0022EWKG.fastq.gz	s3://igvf-public/2024/11/18/11b2a8d5-7257-41bd-a47c-85dbcbb03fa9/IGVFFI0022EWKG.fastq.gz
IGVFFI0480ECYI	raw	IGVFDS6752GRBU	C29	14	reads	fastq	2926344706	bb5176d275868656ef778b9c909e1594	https://api.data.igvf.org/sequence-files/IGVFFI0480ECYI/@@download/IGVFFI0480ECYI.fastq.gz	s3://igvf-public/2024/11/18/2b45e734-c702-43f9-8d71-a44d309946a7/IGVFFI0480ECYI.fastq.gz
IGVFFI0636KXMB	raw	IGVFDS6752GRBU	C29	14	reads	fastq	3000602980	90d122c159313749f20c88fcd67eaab0	https://api.data.igvf.org/sequence-files/IGVFFI0636KXMB/@@download/IGVFFI0636KXMB.fastq.gz	s3://igvf-public/2024/11/18/72c543c8-d882-4214-bd56-402d753c5cab/IGVFFI0636KXMB.fastq.gz
IGVFFI1143IKQN	raw	IGVFDS6752GRBU	C29	14	reads	fastq	2947885148	a8288aa4177af1155fcbec6c5226956d	https://api.data.igvf.org/sequence-files/IGVFFI1143IKQN/@@download/IGVFFI1143IKQN.fastq.gz	s3://igvf-public/2024/11/18/158df68d-dbda-490a-ae40-9824b8e17a7a/IGVFFI1143IKQN.fastq.gz
IGVFFI1623XDWA	raw	IGVFDS6752GRBU	C29	14	reads	fastq	2900937740	912a512ac9c3515fb1ecb0364c2e3a61	https://api.data.igvf.org/sequence-files/IGVFFI1623XDWA/@@download/IGVFFI1623XDWA.fastq.gz	s3://igvf-public/2024/11/18/d66fcd74-d056-493c-8fbd-0de792c7d512/IGVFFI1623XDWA.fastq.gz
IGVFFI1740AOSA	raw	IGVFDS6752GRBU	C29	14	reads	fastq	3030263711	bef523ce10dfed46aa95c8e98bebcae7	https://api.data.igvf.org/sequence-files/IGVFFI1740AOSA/@@download/IGVFFI1740AOSA.fastq.gz	s3://igvf-public/2024/11/18/ad544ce1-c3ed-40c6-b80e-652ffc0afb7a/IGVFFI1740AOSA.fastq.gz
IGVFFI1857XXHT	raw	IGVFDS6752GRBU	C29	14	reads	fastq	3033132019	00b25df00fc2df6582f4255ee5d70b7f	https://api.data.igvf.org/sequence-files/IGVFFI1857XXHT/@@download/IGVFFI1857XXHT.fastq.gz	s3://igvf-public/2024/11/18/f9f2c77e-f9d9-4ef9-8e25-7a50a4dfad22/IGVFFI1857XXHT.fastq.gz
IGVFFI2018JGTW	raw	IGVFDS6752GRBU	C29	14	reads	fastq	2938238185	0e7e6fbaa12efb31458821294cde9084	https://api.data.igvf.org/sequence-files/IGVFFI2018JGTW/@@download/IGVFFI2018JGTW.fastq.gz	s3://igvf-public/2024/11/18/6de6869f-854a-41bd-8965-a6002ba433c5/IGVFFI2018JGTW.fastq.gz
IGVFFI2181IXQY	raw	IGVFDS6752GRBU	C29	14	reads	fastq	2949793148	dd23a4a4b55c2d0093e5bd0194201ff9	https://api.data.igvf.org/sequence-files/IGVFFI2181IXQY/@@download/IGVFFI2181IXQY.fastq.gz	s3://igvf-public/2024/11/18/437d21e1-8ab4-4b32-bf0c-3a8deee741b5/IGVFFI2181IXQY.fastq.gz
IGVFFI3138ZEAC	raw	IGVFDS6752GRBU	C29	14	reads	fastq	3058823241	d87d7ca437a5e302d291b1aef9e038fc	https://api.data.igvf.org/sequence-files/IGVFFI3138ZEAC/@@download/IGVFFI3138ZEAC.fastq.gz	s3://igvf-public/2024/11/18/78898939-f5c2-454a-bc02-2d24594e2fd5/IGVFFI3138ZEAC.fastq.gz
IGVFFI4442GPWG	raw	IGVFDS6752GRBU	C29	14	reads	fastq	3022354626	b9c6e409171d0a53f3738f4c41f8bd92	https://api.data.igvf.org/sequence-files/IGVFFI4442GPWG/@@download/IGVFFI4442GPWG.fastq.gz	s3://igvf-public/2024/11/18/8f76e722-b86a-4d07-bd6b-b21bbd9869c8/IGVFFI4442GPWG.fastq.gz
IGVFFI6052AQGS	raw	IGVFDS6752GRBU	C29	14	reads	fastq	2895219847	fc97e2dd898e3b9c4b4f9ac2c2205354	https://api.data.igvf.org/sequence-files/IGVFFI6052AQGS/@@download/IGVFFI6052AQGS.fastq.gz	s3://igvf-public/2024/11/18/43969359-2713-4585-b4fc-d38b0f802257/IGVFFI6052AQGS.fastq.gz
IGVFFI6294BSJB	raw	IGVFDS6752GRBU	C29	14	reads	fastq	2921954179	2811d2c867b5f2556702dfc0ca4b8cbd	https://api.data.igvf.org/sequence-files/IGVFFI6294BSJB/@@download/IGVFFI6294BSJB.fastq.gz	s3://igvf-public/2024/11/18/a42297cf-6cfb-4077-9eab-7bde37f019ed/IGVFFI6294BSJB.fastq.gz
IGVFFI7478UJQQ	raw	IGVFDS6752GRBU	C29	14	reads	fastq	2967278765	738d7c12c64496c915ad87f8974e573a	https://api.data.igvf.org/sequence-files/IGVFFI7478UJQQ/@@download/IGVFFI7478UJQQ.fastq.gz	s3://igvf-public/2024/11/18/19117d86-5c92-4e2a-8fe2-0848a4d46a30/IGVFFI7478UJQQ.fastq.gz
IGVFFI9486TZOR	raw	IGVFDS6752GRBU	C29	14	reads	fastq	2935633637	90a0a609abf934c45d7b4bb72e87b9f2	https://api.data.igvf.org/sequence-files/IGVFFI9486TZOR/@@download/IGVFFI9486TZOR.fastq.gz	s3://igvf-public/2024/11/18/5b44017d-191e-4cb3-848c-2305e8c7eacf/IGVFFI9486TZOR.fastq.gz
IGVFFI9697ABWX	raw	IGVFDS6752GRBU	C29	14	reads	fastq	2971780790	157d7c4c7edbc74436f159f418da837d	https://api.data.igvf.org/sequence-files/IGVFFI9697ABWX/@@download/IGVFFI9697ABWX.fastq.gz	s3://igvf-public/2024/11/18/72b22356-f01b-4d54-96b8-faa5f9c4ec1e/IGVFFI9697ABWX.fastq.gz
IGVFFI0121ADAO	raw	IGVFDS9131TLJM	C29	16	reads	fastq	2908250692	4885b45264a96b3ba8590d570359b34f	https://api.data.igvf.org/sequence-files/IGVFFI0121ADAO/@@download/IGVFFI0121ADAO.fastq.gz	s3://igvf-public/2024/11/16/a98debb9-90d6-45b5-ba25-3937b5db591a/IGVFFI0121ADAO.fastq.gz
IGVFFI0574OWGQ	raw	IGVFDS9131TLJM	C29	16	reads	fastq	2922998979	9ccf32be2e313ceb250770f1b9ac2c3c	https://api.data.igvf.org/sequence-files/IGVFFI0574OWGQ/@@download/IGVFFI0574OWGQ.fastq.gz	s3://igvf-public/2024/11/16/01c5152c-42e4-46d5-a74f-ae01710dd235/IGVFFI0574OWGQ.fastq.gz
IGVFFI1853HSMD	raw	IGVFDS9131TLJM	C29	16	reads	fastq	2822373745	5e56c1fe06ea38d39553f311f235dd9a	https://api.data.igvf.org/sequence-files/IGVFFI1853HSMD/@@download/IGVFFI1853HSMD.fastq.gz	s3://igvf-public/2024/11/16/cb3f4136-0d1c-4311-8f97-d4d0a66a7ec3/IGVFFI1853HSMD.fastq.gz
IGVFFI2145XVYA	raw	IGVFDS9131TLJM	C29	16	reads	fastq	2936070102	7916531b7fce24defbc89299b392d866	https://api.data.igvf.org/sequence-files/IGVFFI2145XVYA/@@download/IGVFFI2145XVYA.fastq.gz	s3://igvf-public/2024/11/16/8aa43a16-d3ac-4edc-b552-6e3af2529c99/IGVFFI2145XVYA.fastq.gz
IGVFFI2308ICAY	raw	IGVFDS9131TLJM	C29	16	reads	fastq	2937383636	61a4250febf08db059be44a8cc8bcad7	https://api.data.igvf.org/sequence-files/IGVFFI2308ICAY/@@download/IGVFFI2308ICAY.fastq.gz	s3://igvf-public/2024/11/16/d09791a8-2795-42df-baff-bed8ead2f850/IGVFFI2308ICAY.fastq.gz
IGVFFI2883GWAE	raw	IGVFDS9131TLJM	C29	16	reads	fastq	2876270308	c2fbdab3432a5e5eee038ec84da6380b	https://api.data.igvf.org/sequence-files/IGVFFI2883GWAE/@@download/IGVFFI2883GWAE.fastq.gz	s3://igvf-public/2024/11/16/1d43cb46-1286-4422-a364-5788fcc20232/IGVFFI2883GWAE.fastq.gz
IGVFFI2906IZMA	raw	IGVFDS9131TLJM	C29	16	reads	fastq	2886420314	23766ba9f752a951f2058382ca187ed0	https://api.data.igvf.org/sequence-files/IGVFFI2906IZMA/@@download/IGVFFI2906IZMA.fastq.gz	s3://igvf-public/2024/11/16/ba2cf3e6-cfad-4635-ad3e-d2b547c04795/IGVFFI2906IZMA.fastq.gz
IGVFFI3386WNUY	raw	IGVFDS9131TLJM	C29	16	reads	fastq	2870221199	327f088fc7a68749b1ec679e36c213b2	https://api.data.igvf.org/sequence-files/IGVFFI3386WNUY/@@download/IGVFFI3386WNUY.fastq.gz	s3://igvf-public/2024/11/16/1f03485b-1480-4135-8de2-e291085d7963/IGVFFI3386WNUY.fastq.gz
IGVFFI3765NKCZ	raw	IGVFDS9131TLJM	C29	16	reads	fastq	2854932777	f51bb9b6e8dddfde32810322f67dc79f	https://api.data.igvf.org/sequence-files/IGVFFI3765NKCZ/@@download/IGVFFI3765NKCZ.fastq.gz	s3://igvf-public/2024/11/16/6536ecad-a882-4dab-a2b5-7abaa6f55b23/IGVFFI3765NKCZ.fastq.gz
IGVFFI4622ZWOT	raw	IGVFDS9131TLJM	C29	16	reads	fastq	2967395883	e459b30a37949a7f73139f37899c783c	https://api.data.igvf.org/sequence-files/IGVFFI4622ZWOT/@@download/IGVFFI4622ZWOT.fastq.gz	s3://igvf-public/2024/11/16/fb07b04a-e353-4c1e-b331-26e204365b64/IGVFFI4622ZWOT.fastq.gz
IGVFFI5438FMTK	raw	IGVFDS9131TLJM	C29	16	reads	fastq	2897617013	1e26bf10b5072de7cf033109419c5249	https://api.data.igvf.org/sequence-files/IGVFFI5438FMTK/@@download/IGVFFI5438FMTK.fastq.gz	s3://igvf-public/2024/11/16/4c0fe68a-954c-4bf6-8eff-7ed0c7ee949c/IGVFFI5438FMTK.fastq.gz
IGVFFI5984WPOK	raw	IGVFDS9131TLJM	C29	16	reads	fastq	2739075758	2c0e1d6e93241a3f061a22e1ebbe7220	https://api.data.igvf.org/sequence-files/IGVFFI5984WPOK/@@download/IGVFFI5984WPOK.fastq.gz	s3://igvf-public/2024/11/16/c2e2773c-9355-4467-9547-32c09b6f8d05/IGVFFI5984WPOK.fastq.gz
IGVFFI6051UOKG	raw	IGVFDS9131TLJM	C29	16	reads	fastq	2781120037	5ccb4991b36ac8abffc03f0742ba9790	https://api.data.igvf.org/sequence-files/IGVFFI6051UOKG/@@download/IGVFFI6051UOKG.fastq.gz	s3://igvf-public/2024/11/16/318b0009-8ee7-4574-8172-09b44e33c95c/IGVFFI6051UOKG.fastq.gz
IGVFFI6106FCKT	raw	IGVFDS9131TLJM	C29	16	reads	fastq	2936670728	ee43352b408f6583cdc05c348e2f56da	https://api.data.igvf.org/sequence-files/IGVFFI6106FCKT/@@download/IGVFFI6106FCKT.fastq.gz	s3://igvf-public/2024/11/16/e6015364-2aa6-4117-a756-92b5cfe7bcb2/IGVFFI6106FCKT.fastq.gz
IGVFFI9177KBRA	raw	IGVFDS9131TLJM	C29	16	reads	fastq	2780642245	6c947ed94f2f8e06a4debca1f8fa1595	https://api.data.igvf.org/sequence-files/IGVFFI9177KBRA/@@download/IGVFFI9177KBRA.fastq.gz	s3://igvf-public/2024/11/16/94d41e52-7499-4ffd-873a-e328932b6a4f/IGVFFI9177KBRA.fastq.gz
IGVFFI9754SOQX	raw	IGVFDS9131TLJM	C29	16	reads	fastq	2841316506	49727c478e8fc66caea96e8f08c4b4be	https://api.data.igvf.org/sequence-files/IGVFFI9754SOQX/@@download/IGVFFI9754SOQX.fastq.gz	s3://igvf-public/2024/11/16/a611c86d-2cfb-4fd2-819a-0f645bbab91a/IGVFFI9754SOQX.fastq.gz
IGVFFI1356YEAX	raw	IGVFDS7377KJJR	C29	18	reads	fastq	2425036024	510b91e50ef874a394bab736e579a6f5	https://api.data.igvf.org/sequence-files/IGVFFI1356YEAX/@@download/IGVFFI1356YEAX.fastq.gz	s3://igvf-public/2024/11/18/895a9463-c253-400b-9c0d-df837d1aca95/IGVFFI1356YEAX.fastq.gz
IGVFFI1748PXEG	raw	IGVFDS7377KJJR	C29	18	reads	fastq	2416019421	d9a10b7d209731e7876e862011e7079e	https://api.data.igvf.org/sequence-files/IGVFFI1748PXEG/@@download/IGVFFI1748PXEG.fastq.gz	s3://igvf-public/2024/11/18/33cde0c1-6710-45f7-8ab5-7b4e932a4998/IGVFFI1748PXEG.fastq.gz
IGVFFI1867FAQY	raw	IGVFDS7377KJJR	C29	18	reads	fastq	2524557688	ea173004dcbc90193452a517caf39781	https://api.data.igvf.org/sequence-files/IGVFFI1867FAQY/@@download/IGVFFI1867FAQY.fastq.gz	s3://igvf-public/2024/11/18/fbd2803d-a658-4b10-b02f-adcc56980423/IGVFFI1867FAQY.fastq.gz
IGVFFI2320PDGL	raw	IGVFDS7377KJJR	C29	18	reads	fastq	2521550115	1b3f04823e8d5c7ee83988c0080258f6	https://api.data.igvf.org/sequence-files/IGVFFI2320PDGL/@@download/IGVFFI2320PDGL.fastq.gz	s3://igvf-public/2024/11/18/ee2cb986-0be9-49dd-88e2-4b6e55e8e665/IGVFFI2320PDGL.fastq.gz
IGVFFI2744IEKV	raw	IGVFDS7377KJJR	C29	18	reads	fastq	2540734904	61a8ab7971b7cab39008e114823dfbdc	https://api.data.igvf.org/sequence-files/IGVFFI2744IEKV/@@download/IGVFFI2744IEKV.fastq.gz	s3://igvf-public/2024/11/18/aa555d25-20b6-4261-a9c8-4539ad708421/IGVFFI2744IEKV.fastq.gz
IGVFFI3036XZRW	raw	IGVFDS7377KJJR	C29	18	reads	fastq	2448130525	26988138a3efe23eee9633cb2b54c060	https://api.data.igvf.org/sequence-files/IGVFFI3036XZRW/@@download/IGVFFI3036XZRW.fastq.gz	s3://igvf-public/2024/11/18/f8da2481-6854-4531-91c7-f3d6fbc77005/IGVFFI3036XZRW.fastq.gz
IGVFFI4302TZPT	raw	IGVFDS7377KJJR	C29	18	reads	fastq	2487292369	579c20320b0abd46531764d8b5d427c1	https://api.data.igvf.org/sequence-files/IGVFFI4302TZPT/@@download/IGVFFI4302TZPT.fastq.gz	s3://igvf-public/2024/11/18/1ad6c284-7bd9-40c0-9888-9305e5e47de6/IGVFFI4302TZPT.fastq.gz
IGVFFI6041VAMH	raw	IGVFDS7377KJJR	C29	18	reads	fastq	2480269769	80592d4aa72b74859e9b0e3aa8a3a8d0	https://api.data.igvf.org/sequence-files/IGVFFI6041VAMH/@@download/IGVFFI6041VAMH.fastq.gz	s3://igvf-public/2024/11/18/d64d3f10-a872-434b-9a14-473e98f8aebc/IGVFFI6041VAMH.fastq.gz
IGVFFI6508NCXG	raw	IGVFDS7377KJJR	C29	18	reads	fastq	2397792498	c06e1b7d959aa9b023f4378c21ee17f2	https://api.data.igvf.org/sequence-files/IGVFFI6508NCXG/@@download/IGVFFI6508NCXG.fastq.gz	s3://igvf-public/2024/11/18/82d724f3-7684-4a0c-ba2a-97bd7e09332f/IGVFFI6508NCXG.fastq.gz
IGVFFI6726KXLI	raw	IGVFDS7377KJJR	C29	18	reads	fastq	2474804582	0837402e2798185ba4962b212c4580cc	https://api.data.igvf.org/sequence-files/IGVFFI6726KXLI/@@download/IGVFFI6726KXLI.fastq.gz	s3://igvf-public/2024/11/18/8d794e70-a13f-4093-8cc0-4051842d32fe/IGVFFI6726KXLI.fastq.gz
